Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
22,87648,110,80301,81,65756,80,60725,147,48296
777,351384,136,195742,157,174034,34,128112,141,62338
157,213602,517,107476,875,100843,39,64263,64,51302
157,229503,81,64281,64,58950,234,44255,517,43524
238,107954,875,48537,157,47529,517,45119,145,42789
51,220255,1,149243,21,87685,81,69604,7,62454
147,97816,117,50592,37,41960,16,39794,15,38483
64,96668,157,89933,55,88113,67,75495,35,44764
101,280993,81,172843,67,145443,145,125635,157,109919
81,95806,555,75268,157,57398,76,43301,145,38636
24,140671,98,136603,516,102334,54,99370,36,86723
245,58200,3,52979,136,50784,101,49571,56,47540
12,248149,53,76407,11,70549,86,69674,48,64510
57,242441,145,102092,875,101670,81,61661,147,58961
875,151234,141,73161,25,32121,157,24701,516,23268
238,535174,81,256265,103,199979,412,160339,91,81944
21,309540,28,77563,99,65505,89,54130,51,44871
122,86712,266,59837,82,49981,875,49142,83,39028
157,62023,238,55766,64,52625,555,47015,122,24870
35,77696,77,71325,17,38130,2,32381,86,30519
157,94939,55,71765,84,59507,238,56760,777,40931
157,259662,11,183465,777,108815,141,31781,555,21921
875,52106,777,44810,555,40897,238,28358,53,28216
103,104956,84,96846,360,72491,498,57438,99,53378
150,435717,120,48707,876,43669,234,34929,36,31838
84,49586,517,45783,81,45125,236,36899,39,35153
555,411588,81,118689,157,95068,99,89228,45,76209
55,110380,35,86612,85,65032,238,32041,84,29424
134,81762,103,37591,51,34809,58,33621,154,33100
555,121265,157,114156,39,82052,84,82012,64,61947
54,120827,104,103711,101,84737,53,83444,41,81489
711,44570,84,29737,777,28033,238,26652,133,26066
122,144177,3,91225,526,81659,777,78578,57,34569
23,168446,101,49673,86,33726,5,33498,64,31030
875,142362,516,76365,555,71079,350,45429,11,43745
28,164603,518,61266,142,53631,99,33865,517,30619
517,107604,777,74502,157,62503,234,56703,84,40941
157,81577,55,59264,84,49411,555,46117,122,45763
80,33764,875,29743,268,26306,777,22039,141,21278
131,232293,157,53374,360,47443,39,41925,54,38155
19,439625,89,108698,141,94495,202,83813,350,52490
875,100211,555,73871,50,48008,777,34686,80,28555
101,92797,81,72376,103,68219,516,51657,53,39479
150,71824,101,57031,58,46947,106,42292,122,28752
432,83484,64,57612,25,55037,555,54110,875,32193
777,236597,11,219159,157,118470,122,82086,75,53556
157,178716,429,115978,777,38728,875,32121,67,28896
25,204375,84,178551,360,170602,86,121278,20,102936
555,136118,84,60306,245,54282,517,34037,234,29258
875,159716,202,87974,25,86273,555,83171,39,82845
141,109067,157,71931,517,51755,11,46766,67,45406
777,140765,203,54989,360,32168,120,32005,157,27872
222,306447,53,196364,83,146487,203,120361,64,101247
555,76572,875,71943,81,51378,57,35793,80,32113
518,86225,350,72201,142,67355,57,30465,99,27511
777,129811,39,113751,157,108638,99,48248,84,43546
157,85758,81,36671,517,33716,122,29088,777,27972
99,259185,350,50758,30,33725,63,32258,17,32095
104,60500,64,38326,245,34136,3,29121,126,28068
86,482872,25,232584,32,103476,53,95712,111,66446
40,251718,201,241706,44,128997,267,99497,37,79194
38,554458,25,222551,21,178627,12,164630,32,94757
56,344897,89,67126,11,29835,517,23053,53,21282
122,153197,555,130379,103,122423,136,91457,157,84724
429,82183,81,68867,145,48790,360,28088,202,23200
555,153698,92,35891,19,33865,6,27144,98,21722
110,65911,81,59042,236,54482,22,49448,104,34618
555,74130,53,62018,157,42807,777,28511,517,28475
245,179756,13,75492,223,36598,555,30307,141,28060
875,254086,266,50510,777,42092,80,41615,53,37799
875,194397,80,136765,53,101920,54,32593,101,29068
157,148485,420,92295,39,56630,114,43393,64,42090
142,75205,154,39883,203,26297,84,22748,517,22385
157,153466,107,144022,122,48773,39,43611,517,43338
56,32812,106,29499,120,24249,54,23952,86,22664
81,74439,55,50499,36,45206,429,37451,67,35664
27,117828,68,103277,17,49426,16,37341,75,36710
1,149963,78,61949,498,53628,201,53563,117,43127
3,69528,61,66310,112,64194,875,56135,517,43891
81,238397,157,153085,236,133727,202,91919,99,78355
64,194251,11,127410,5,127185,157,60743,81,41120
50,197024,101,83384,85,66309,3,45906,61,33285
54,165153,53,97136,67,72162,86,69328,81,68874
67,150115,103,123019,81,122087,112,109650,236,84433
412,61495,350,30851,526,29510,89,28009,201,23611
350,322983,89,103655,16,71574,143,62589,497,29106
157,313602,64,126408,81,117535,91,111681,133,93709
157,147527,84,91693,238,49269,517,40150,777,26225
350,370571,103,114601,17,87004,21,66661,203,49765
517,92597,64,81276,157,65139,360,55590,236,49023
99,241295,103,68876,145,50004,51,49051,235,45471
157,308857,777,56876,28,49415,238,46872,32,28434
81,60360,555,35335,157,35082,517,34457,58,24975
245,163779,122,128738,89,59255,12,58554,81,56618
421,165071,157,104547,517,56822,876,39313,141,27856
74,188932,350,69756,82,69040,90,48578,80,29565
11,313311,350,133541,86,92358,35,66639,91,35974
84,72259,145,49207,81,48976,67,27985,236,26741
875,43719,238,36439,777,35059,39,32652,82,29411
91,95767,22,50179,82,39682,266,35280,13,33396
875,169725,64,102015,54,58846,157,42292,81,42207
157,63518,35,61980,141,44124,517,26156,83,23621
141,176306,107,55206,86,50586,875,48056,122,47252
8,175144,238,96691,157,67248,107,56121,35,55091
35,195375,19,116607,141,116009,245,78631,555,44103
157,146532,875,90178,777,73612,86,53188,81,33622
157,78160,11,37638,429,34151,80,26436,17,26266
22,91095,235,89503,222,65163,51,63981,81,46022
7,231177,55,129348,39,107776,99,73330,142,51875
91,305701,245,71768,517,64761,157,55134,81,46049
21,238973,360,55573,202,54174,48,40966,31,39811
55,41426,53,37419,50,28789,98,28078,76,21422
91,450256,141,156199,777,102042,131,91271,157,83902
8,175435,81,114965,64,97831,157,75847,53,50830
497,63429,81,37592,236,35897,54,32047,91,31953
875,50198,53,47258,516,45813,64,44977,35,44003
81,127329,21,84800,17,83363,25,74287,134,71047
81,63932,157,57578,84,41049,131,36599,360,34226
80,151003,141,56455,62,39870,81,38861,35,34700
516,226598,33,28519,32,26372,113,21984,54,21869
53,156796,81,142449,103,102886,39,97349,99,69206
18,83396,134,52982,876,45202,106,44159,20,39034
